Employee ID,EmployeeType,EmployeeType_Encoded,PayZone,PayZone_Encoded,DepartmentType,DepartmentType_Encoded,GenderCode,GenderCode_Encoded,RaceDesc,RaceDesc_Encoded,MaritalDesc,MaritalDesc_Encoded,Performance Score,Performance Score_Encoded,Current Employee Rating
2367,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,5
2368,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,1
2369,Part-Time,2,Zone B,1,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,5
2370,Contract,0,Zone B,1,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,5
2371,Contract,0,Zone B,1,Production       ,3,Male,1,White,4,Married,1,Fully Meets,1,1
2372,Full-Time,1,Zone A,0,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,2
2373,Full-Time,1,Zone A,0,IT/IS,2,Female,0,Other,3,Divorced,0,Fully Meets,1,2
2374,Part-Time,2,Zone A,0,IT/IS,2,Female,0,Asian,0,Divorced,0,Fully Meets,1,2
2375,Contract,0,Zone B,1,IT/IS,2,Male,1,Black,1,Single,2,Fully Meets,1,1
2376,Full-Time,1,Zone A,0,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,4
2377,Contract,0,Zone B,1,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,4
2378,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,2
2379,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,2
2380,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,2
2381,Part-Time,2,Zone B,1,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,2
2382,Part-Time,2,Zone C,2,Production       ,3,Male,1,Asian,0,Single,2,Fully Meets,1,1
2383,Full-Time,1,Zone A,0,Production       ,3,Male,1,Asian,0,Widowed,3,Fully Meets,1,4
2384,Full-Time,1,Zone A,0,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,5
2385,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,2
2386,Part-Time,2,Zone B,1,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,1
2387,Contract,0,Zone C,2,Production       ,3,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,1
2388,Contract,0,Zone C,2,Production       ,3,Male,1,Other,3,Single,2,Fully Meets,1,2
2389,Contract,0,Zone C,2,Production       ,3,Male,1,White,4,Widowed,3,Fully Meets,1,2
2390,Part-Time,2,Zone C,2,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,1
2391,Part-Time,2,Zone B,1,IT/IS,2,Female,0,Asian,0,Widowed,3,Fully Meets,1,1
2392,Full-Time,1,Zone A,0,IT/IS,2,Male,1,Black,1,Single,2,Fully Meets,1,1
2393,Full-Time,1,Zone C,2,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,5
2394,Full-Time,1,Zone C,2,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,2
2395,Part-Time,2,Zone C,2,Production       ,3,Male,1,Black,1,Divorced,0,Fully Meets,1,1
2396,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,1
2397,Part-Time,2,Zone B,1,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,2
2398,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,5
2399,Full-Time,1,Zone B,1,Production       ,3,Male,1,White,4,Married,1,Fully Meets,1,4
2400,Contract,0,Zone A,0,Production       ,3,Male,1,Black,1,Married,1,Fully Meets,1,2
2401,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,5
2402,Full-Time,1,Zone C,2,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,2
2403,Full-Time,1,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,4
2404,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,2
2405,Full-Time,1,Zone B,1,Production       ,3,Male,1,White,4,Divorced,0,Fully Meets,1,4
2406,Part-Time,2,Zone B,1,Production       ,3,Male,1,Black,1,Widowed,3,Fully Meets,1,1
2407,Full-Time,1,Zone C,2,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,4
2408,Full-Time,1,Zone B,1,IT/IS,2,Female,0,Black,1,Divorced,0,Fully Meets,1,5
2409,Full-Time,1,Zone B,1,IT/IS,2,Female,0,White,4,Single,2,Fully Meets,1,4
2410,Full-Time,1,Zone B,1,IT/IS,2,Male,1,White,4,Divorced,0,Fully Meets,1,2
2411,Part-Time,2,Zone B,1,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,2
2412,Full-Time,1,Zone B,1,Production       ,3,Male,1,White,4,Widowed,3,Fully Meets,1,2
2413,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,4
2414,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,2
2415,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,4
2416,Contract,0,Zone C,2,Production       ,3,Male,1,Asian,0,Single,2,Fully Meets,1,2
2417,Contract,0,Zone C,2,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,4
2418,Contract,0,Zone B,1,Production       ,3,Male,1,Black,1,Married,1,Fully Meets,1,1
2419,Part-Time,2,Zone A,0,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,2
2420,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,5
2421,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,2
2422,Part-Time,2,Zone A,0,Production       ,3,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,2
2423,Contract,0,Zone A,0,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,1
2424,Full-Time,1,Zone C,2,Executive Office,1,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,2
2425,Contract,0,Zone C,2,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,2
2426,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,2
2427,Part-Time,2,Zone C,2,IT/IS,2,Female,0,Asian,0,Divorced,0,Fully Meets,1,5
2428,Part-Time,2,Zone B,1,IT/IS,2,Female,0,White,4,Divorced,0,Fully Meets,1,4
2429,Part-Time,2,Zone C,2,Production       ,3,Male,1,Black,1,Widowed,3,Fully Meets,1,4
2430,Full-Time,1,Zone B,1,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,2
2431,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,4
2432,Contract,0,Zone C,2,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,2
2433,Contract,0,Zone C,2,Production       ,3,Male,1,White,4,Widowed,3,Fully Meets,1,1
2434,Part-Time,2,Zone A,0,Production       ,3,Male,1,Asian,0,Single,2,Fully Meets,1,5
2435,Full-Time,1,Zone C,2,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,2
2436,Full-Time,1,Zone B,1,Production       ,3,Male,1,Asian,0,Widowed,3,Fully Meets,1,4
2437,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,2
2438,Contract,0,Zone A,0,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,5
2439,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,5
2440,Contract,0,Zone B,1,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,1
2441,Contract,0,Zone B,1,Production       ,3,Male,1,Hispanic,2,Married,1,Fully Meets,1,2
2442,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,1
2443,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,1
2444,Part-Time,2,Zone C,2,IT/IS,2,Female,0,Black,1,Single,2,Fully Meets,1,4
2445,Contract,0,Zone B,1,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,2
2446,Contract,0,Zone C,2,Production       ,3,Male,1,Black,1,Divorced,0,Fully Meets,1,5
2447,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,4
2448,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,4
2449,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,4
2450,Full-Time,1,Zone A,0,Production       ,3,Male,1,Asian,0,Single,2,Fully Meets,1,1
2451,Contract,0,Zone A,0,Production       ,3,Male,1,Black,1,Married,1,Fully Meets,1,5
2452,Full-Time,1,Zone C,2,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,2
2453,Full-Time,1,Zone C,2,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,1
2454,Full-Time,1,Zone A,0,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,5
2455,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,2
2456,Full-Time,1,Zone A,0,Production       ,3,Male,1,Asian,0,Single,2,Fully Meets,1,5
2457,Part-Time,2,Zone A,0,Production       ,3,Male,1,Hispanic,2,Single,2,Fully Meets,1,2
2458,Part-Time,2,Zone B,1,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,2
2459,Full-Time,1,Zone A,0,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,4
2460,Contract,0,Zone C,2,IT/IS,2,Female,0,White,4,Widowed,3,Fully Meets,1,2
2461,Part-Time,2,Zone A,0,Admin Offices,0,Male,1,Black,1,Divorced,0,Fully Meets,1,5
2462,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,2
2463,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,4
2464,Full-Time,1,Zone B,1,Production       ,3,Male,1,White,4,Widowed,3,Fully Meets,1,2
2465,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,2
2466,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,2
2467,Full-Time,1,Zone B,1,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,5
2468,Part-Time,2,Zone A,0,Production       ,3,Male,1,Hispanic,2,Married,1,Fully Meets,1,5
2469,Part-Time,2,Zone C,2,Production       ,3,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,4
2470,Full-Time,1,Zone C,2,Production       ,3,Male,1,Asian,0,Single,2,Fully Meets,1,5
2471,Part-Time,2,Zone C,2,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,2
2472,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,2
2473,Contract,0,Zone B,1,Production       ,3,Male,1,Hispanic,2,Single,2,Fully Meets,1,4
2474,Contract,0,Zone A,0,Production       ,3,Male,1,Black,1,Married,1,Fully Meets,1,4
2475,Part-Time,2,Zone C,2,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,4
2476,Part-Time,2,Zone B,1,Executive Office,1,Male,1,Other,3,Single,2,Fully Meets,1,2
2477,Contract,0,Zone A,0,Sales,4,Female,0,Asian,0,Divorced,0,Fully Meets,1,2
2478,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,5
2479,Contract,0,Zone C,2,IT/IS,2,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,4
2480,Part-Time,2,Zone C,2,IT/IS,2,Male,1,White,4,Widowed,3,Fully Meets,1,2
2481,Full-Time,1,Zone A,0,IT/IS,2,Male,1,Black,1,Divorced,0,Fully Meets,1,1
2482,Contract,0,Zone C,2,IT/IS,2,Male,1,Black,1,Married,1,Fully Meets,1,4
2483,Part-Time,2,Zone A,0,IT/IS,2,Male,1,Black,1,Divorced,0,Fully Meets,1,2
2484,Part-Time,2,Zone A,0,IT/IS,2,Male,1,Black,1,Single,2,Fully Meets,1,4
2485,Part-Time,2,Zone B,1,Software Engineering,5,Male,1,White,4,Widowed,3,Fully Meets,1,4
2486,Part-Time,2,Zone A,0,IT/IS,2,Male,1,Black,1,Married,1,Fully Meets,1,5
2487,Part-Time,2,Zone A,0,IT/IS,2,Male,1,White,4,Single,2,Fully Meets,1,4
2488,Contract,0,Zone A,0,IT/IS,2,Male,1,Other,3,Married,1,Fully Meets,1,1
2489,Contract,0,Zone A,0,IT/IS,2,Male,1,Hispanic,2,Single,2,Fully Meets,1,5
2490,Contract,0,Zone A,0,IT/IS,2,Male,1,Other,3,Widowed,3,Fully Meets,1,4
2491,Contract,0,Zone A,0,Software Engineering,5,Male,1,Black,1,Single,2,Fully Meets,1,1
2492,Full-Time,1,Zone C,2,Software Engineering,5,Male,1,White,4,Married,1,Fully Meets,1,2
2493,Contract,0,Zone C,2,Software Engineering,5,Male,1,Black,1,Divorced,0,Fully Meets,1,4
2494,Contract,0,Zone A,0,IT/IS,2,Male,1,Asian,0,Married,1,Fully Meets,1,4
2495,Contract,0,Zone B,1,IT/IS,2,Male,1,Black,1,Married,1,Fully Meets,1,1
2496,Part-Time,2,Zone B,1,IT/IS,2,Male,1,Other,3,Single,2,Fully Meets,1,2
2497,Full-Time,1,Zone C,2,IT/IS,2,Male,1,White,4,Single,2,Fully Meets,1,4
2498,Full-Time,1,Zone A,0,IT/IS,2,Female,0,Asian,0,Divorced,0,Fully Meets,1,4
2499,Contract,0,Zone B,1,Software Engineering,5,Male,1,Asian,0,Married,1,Fully Meets,1,4
2500,Full-Time,1,Zone C,2,Software Engineering,5,Male,1,Hispanic,2,Married,1,Fully Meets,1,2
2501,Full-Time,1,Zone A,0,Software Engineering,5,Male,1,Black,1,Divorced,0,Fully Meets,1,2
2502,Part-Time,2,Zone C,2,Software Engineering,5,Male,1,White,4,Divorced,0,Fully Meets,1,2
2503,Contract,0,Zone C,2,IT/IS,2,Male,1,White,4,Married,1,Fully Meets,1,5
2504,Full-Time,1,Zone A,0,IT/IS,2,Male,1,Black,1,Single,2,Fully Meets,1,4
2505,Contract,0,Zone B,1,IT/IS,2,Male,1,Asian,0,Single,2,Fully Meets,1,1
2506,Full-Time,1,Zone C,2,IT/IS,2,Male,1,White,4,Single,2,Fully Meets,1,5
2507,Part-Time,2,Zone B,1,IT/IS,2,Female,0,White,4,Single,2,Fully Meets,1,5
2508,Full-Time,1,Zone A,0,IT/IS,2,Male,1,Other,3,Single,2,Fully Meets,1,5
2509,Part-Time,2,Zone C,2,Software Engineering,5,Female,0,Hispanic,2,Married,1,Fully Meets,1,2
2510,Contract,0,Zone C,2,Software Engineering,5,Male,1,Asian,0,Single,2,Fully Meets,1,1
2511,Full-Time,1,Zone C,2,Software Engineering,5,Male,1,Asian,0,Single,2,Fully Meets,1,4
2512,Part-Time,2,Zone B,1,Software Engineering,5,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,4
2513,Full-Time,1,Zone A,0,IT/IS,2,Male,1,Asian,0,Divorced,0,Fully Meets,1,2
2514,Part-Time,2,Zone A,0,IT/IS,2,Male,1,White,4,Single,2,Fully Meets,1,1
2515,Contract,0,Zone A,0,IT/IS,2,Male,1,Hispanic,2,Single,2,Fully Meets,1,4
2516,Full-Time,1,Zone C,2,IT/IS,2,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,5
2517,Full-Time,1,Zone A,0,IT/IS,2,Male,1,Asian,0,Single,2,Fully Meets,1,2
2518,Full-Time,1,Zone A,0,IT/IS,2,Male,1,White,4,Widowed,3,Fully Meets,1,4
2519,Part-Time,2,Zone A,0,Software Engineering,5,Female,0,White,4,Married,1,Fully Meets,1,4
2520,Part-Time,2,Zone C,2,Software Engineering,5,Male,1,Asian,0,Divorced,0,Fully Meets,1,1
2521,Contract,0,Zone C,2,Software Engineering,5,Male,1,White,4,Divorced,0,Fully Meets,1,1
2522,Full-Time,1,Zone C,2,IT/IS,2,Male,1,Other,3,Married,1,Fully Meets,1,4
2523,Full-Time,1,Zone A,0,IT/IS,2,Male,1,Hispanic,2,Single,2,Fully Meets,1,5
2524,Contract,0,Zone A,0,IT/IS,2,Male,1,Black,1,Married,1,Fully Meets,1,1
2525,Full-Time,1,Zone B,1,Sales,4,Male,1,Other,3,Married,1,Fully Meets,1,2
2526,Contract,0,Zone C,2,IT/IS,2,Female,0,Other,3,Single,2,Fully Meets,1,1
2527,Full-Time,1,Zone A,0,IT/IS,2,Male,1,Asian,0,Married,1,Fully Meets,1,2
2528,Part-Time,2,Zone C,2,IT/IS,2,Male,1,White,4,Married,1,Fully Meets,1,1
2529,Full-Time,1,Zone B,1,Software Engineering,5,Female,0,Other,3,Single,2,Fully Meets,1,2
2530,Part-Time,2,Zone C,2,Software Engineering,5,Male,1,White,4,Divorced,0,Fully Meets,1,2
2531,Part-Time,2,Zone B,1,Software Engineering,5,Male,1,Black,1,Widowed,3,Fully Meets,1,2
2532,Contract,0,Zone A,0,IT/IS,2,Male,1,Other,3,Widowed,3,Fully Meets,1,4
2533,Full-Time,1,Zone A,0,IT/IS,2,Male,1,White,4,Divorced,0,Fully Meets,1,1
2534,Part-Time,2,Zone B,1,IT/IS,2,Male,1,Other,3,Divorced,0,Fully Meets,1,1
2535,Contract,0,Zone B,1,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,2
2536,Contract,0,Zone C,2,Sales,4,Male,1,Hispanic,2,Married,1,Fully Meets,1,2
2537,Full-Time,1,Zone A,0,IT/IS,2,Female,0,White,4,Single,2,Fully Meets,1,2
2538,Full-Time,1,Zone C,2,IT/IS,2,Female,0,Hispanic,2,Single,2,Fully Meets,1,5
2539,Part-Time,2,Zone B,1,IT/IS,2,Male,1,Black,1,Married,1,Fully Meets,1,2
2540,Contract,0,Zone B,1,Software Engineering,5,Female,0,Black,1,Divorced,0,Fully Meets,1,4
2541,Full-Time,1,Zone B,1,Software Engineering,5,Female,0,Other,3,Married,1,Fully Meets,1,1
2542,Part-Time,2,Zone A,0,Software Engineering,5,Male,1,Black,1,Single,2,Fully Meets,1,4
2543,Full-Time,1,Zone A,0,Software Engineering,5,Male,1,White,4,Divorced,0,Fully Meets,1,2
2544,Full-Time,1,Zone C,2,IT/IS,2,Male,1,White,4,Married,1,Fully Meets,1,1
2545,Contract,0,Zone B,1,IT/IS,2,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,4
2546,Part-Time,2,Zone A,0,IT/IS,2,Male,1,Other,3,Married,1,Fully Meets,1,4
2547,Full-Time,1,Zone A,0,Sales,4,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,4
2548,Contract,0,Zone A,0,IT/IS,2,Female,0,Other,3,Divorced,0,Fully Meets,1,1
2549,Contract,0,Zone A,0,IT/IS,2,Female,0,White,4,Divorced,0,Fully Meets,1,5
2550,Contract,0,Zone A,0,Software Engineering,5,Female,0,White,4,Widowed,3,Fully Meets,1,5
2551,Full-Time,1,Zone B,1,Software Engineering,5,Female,0,Other,3,Widowed,3,Fully Meets,1,1
2552,Full-Time,1,Zone B,1,Software Engineering,5,Male,1,White,4,Single,2,Fully Meets,1,5
2553,Contract,0,Zone B,1,IT/IS,2,Male,1,Other,3,Divorced,0,Fully Meets,1,2
2554,Part-Time,2,Zone A,0,IT/IS,2,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,1
2555,Full-Time,1,Zone A,0,IT/IS,2,Male,1,Other,3,Widowed,3,Fully Meets,1,2
2556,Part-Time,2,Zone A,0,Sales,4,Male,1,White,4,Married,1,Fully Meets,1,2
2557,Full-Time,1,Zone B,1,IT/IS,2,Female,0,Black,1,Married,1,Fully Meets,1,2
2558,Full-Time,1,Zone B,1,Software Engineering,5,Female,0,Asian,0,Widowed,3,Fully Meets,1,4
2559,Part-Time,2,Zone B,1,Software Engineering,5,Male,1,White,4,Widowed,3,Fully Meets,1,1
2560,Part-Time,2,Zone A,0,IT/IS,2,Male,1,Black,1,Widowed,3,Fully Meets,1,4
2561,Contract,0,Zone B,1,IT/IS,2,Male,1,Hispanic,2,Married,1,Fully Meets,1,2
2562,Contract,0,Zone B,1,IT/IS,2,Male,1,Other,3,Married,1,Fully Meets,1,4
2563,Contract,0,Zone B,1,IT/IS,2,Male,1,Other,3,Widowed,3,Fully Meets,1,2
2564,Contract,0,Zone B,1,Sales,4,Male,1,Hispanic,2,Married,1,Fully Meets,1,1
2565,Contract,0,Zone C,2,IT/IS,2,Female,0,White,4,Married,1,Fully Meets,1,2
2566,Full-Time,1,Zone B,1,Software Engineering,5,Male,1,Other,3,Married,1,Fully Meets,1,2
2567,Full-Time,1,Zone B,1,IT/IS,2,Male,1,Black,1,Widowed,3,Fully Meets,1,5
2568,Full-Time,1,Zone C,2,IT/IS,2,Male,1,Asian,0,Widowed,3,Fully Meets,1,4
2569,Full-Time,1,Zone C,2,IT/IS,2,Male,1,Black,1,Single,2,Fully Meets,1,2
2570,Contract,0,Zone A,0,IT/IS,2,Male,1,Black,1,Single,2,Fully Meets,1,4
2571,Part-Time,2,Zone A,0,IT/IS,2,Female,0,Asian,0,Divorced,0,Fully Meets,1,2
2572,Contract,0,Zone A,0,IT/IS,2,Male,1,Asian,0,Widowed,3,Fully Meets,1,4
2573,Contract,0,Zone A,0,Sales,4,Female,0,Black,1,Divorced,0,Fully Meets,1,4
2574,Full-Time,1,Zone C,2,Sales,4,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,2
2575,Contract,0,Zone C,2,Sales,4,Male,1,Other,3,Widowed,3,Fully Meets,1,4
2576,Contract,0,Zone B,1,Sales,4,Female,0,Asian,0,Widowed,3,Fully Meets,1,1
2577,Full-Time,1,Zone A,0,Sales,4,Female,0,Other,3,Married,1,Fully Meets,1,2
2578,Part-Time,2,Zone A,0,Sales,4,Female,0,Black,1,Single,2,Fully Meets,1,5
2579,Full-Time,1,Zone C,2,Sales,4,Female,0,White,4,Married,1,Fully Meets,1,2
2580,Full-Time,1,Zone A,0,Sales,4,Male,1,White,4,Single,2,Fully Meets,1,2
2581,Full-Time,1,Zone A,0,Sales,4,Male,1,Other,3,Divorced,0,Fully Meets,1,1
2582,Part-Time,2,Zone C,2,Sales,4,Female,0,Hispanic,2,Single,2,Fully Meets,1,1
2583,Contract,0,Zone B,1,Sales,4,Male,1,Black,1,Married,1,Fully Meets,1,5
2584,Part-Time,2,Zone C,2,Sales,4,Male,1,White,4,Single,2,Fully Meets,1,4
2585,Contract,0,Zone A,0,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,2
2586,Full-Time,1,Zone B,1,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,4
2587,Full-Time,1,Zone A,0,Sales,4,Male,1,Other,3,Widowed,3,Fully Meets,1,5
2588,Full-Time,1,Zone C,2,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,5
2589,Contract,0,Zone A,0,Sales,4,Male,1,Asian,0,Single,2,Fully Meets,1,5
2590,Part-Time,2,Zone A,0,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,5
2591,Full-Time,1,Zone B,1,Sales,4,Male,1,Asian,0,Single,2,Fully Meets,1,4
2592,Contract,0,Zone B,1,Sales,4,Male,1,Asian,0,Single,2,Fully Meets,1,2
2593,Contract,0,Zone A,0,Sales,4,Male,1,Other,3,Widowed,3,Fully Meets,1,1
2594,Part-Time,2,Zone C,2,Sales,4,Male,1,Other,3,Divorced,0,Fully Meets,1,1
2595,Part-Time,2,Zone A,0,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,4
2596,Contract,0,Zone A,0,Sales,4,Male,1,Black,1,Divorced,0,Fully Meets,1,2
2597,Contract,0,Zone A,0,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,2
2598,Part-Time,2,Zone A,0,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,4
2599,Contract,0,Zone A,0,Sales,4,Female,0,Black,1,Widowed,3,Fully Meets,1,2
2600,Full-Time,1,Zone C,2,Sales,4,Female,0,Asian,0,Widowed,3,Fully Meets,1,2
2601,Full-Time,1,Zone C,2,Sales,4,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,1
2602,Full-Time,1,Zone C,2,Admin Offices,0,Female,0,Other,3,Widowed,3,Fully Meets,1,2
2603,Part-Time,2,Zone A,0,Sales,4,Male,1,Other,3,Divorced,0,Fully Meets,1,2
2604,Contract,0,Zone C,2,Sales,4,Male,1,Other,3,Divorced,0,Fully Meets,1,5
2605,Full-Time,1,Zone C,2,Sales,4,Male,1,Black,1,Married,1,Fully Meets,1,4
2606,Full-Time,1,Zone C,2,Sales,4,Male,1,White,4,Single,2,Fully Meets,1,2
2607,Contract,0,Zone B,1,Sales,4,Male,1,White,4,Married,1,Fully Meets,1,2
2608,Contract,0,Zone A,0,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,4
2609,Part-Time,2,Zone B,1,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,2
2610,Full-Time,1,Zone B,1,Sales,4,Male,1,White,4,Widowed,3,Fully Meets,1,2
2611,Part-Time,2,Zone A,0,Sales,4,Male,1,Black,1,Widowed,3,Fully Meets,1,2
2612,Part-Time,2,Zone B,1,Sales,4,Male,1,White,4,Married,1,Fully Meets,1,4
2613,Part-Time,2,Zone B,1,Sales,4,Male,1,Black,1,Single,2,Fully Meets,1,5
2614,Part-Time,2,Zone A,0,Sales,4,Male,1,Black,1,Divorced,0,Fully Meets,1,5
2615,Contract,0,Zone B,1,Sales,4,Female,0,Black,1,Single,2,Fully Meets,1,4
2616,Full-Time,1,Zone A,0,Sales,4,Female,0,Black,1,Married,1,Fully Meets,1,1
2617,Full-Time,1,Zone C,2,Sales,4,Female,0,Hispanic,2,Single,2,Fully Meets,1,4
2618,Part-Time,2,Zone A,0,Admin Offices,0,Female,0,White,4,Married,1,Fully Meets,1,4
2619,Contract,0,Zone A,0,Sales,4,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,5
2620,Full-Time,1,Zone B,1,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,1
2621,Part-Time,2,Zone B,1,Sales,4,Male,1,White,4,Single,2,Fully Meets,1,2
2622,Contract,0,Zone B,1,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,4
2623,Contract,0,Zone C,2,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,2
2624,Part-Time,2,Zone C,2,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,2
2625,Full-Time,1,Zone B,1,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,2
2626,Full-Time,1,Zone C,2,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,4
2627,Full-Time,1,Zone C,2,Sales,4,Male,1,Other,3,Divorced,0,Fully Meets,1,4
2628,Part-Time,2,Zone A,0,Sales,4,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,2
2629,Contract,0,Zone B,1,Sales,4,Male,1,White,4,Single,2,Fully Meets,1,1
2630,Part-Time,2,Zone B,1,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,5
2631,Full-Time,1,Zone C,2,Sales,4,Female,0,Black,1,Widowed,3,Fully Meets,1,2
2632,Contract,0,Zone C,2,Sales,4,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,4
